country,variable,value,estimate_weighted,estimate_weighted_se,estimate_weighted_95ci_low,estimate_weighted_95ci_upp,n_unweighted,question_text,notes
ID,loneliness_scale_neg_2,Never,0.632118860261884,0.013160945031507184,0.6059606256356587,0.6575220289730931,1330,How often do you feel left out?,NA
ID,loneliness_scale_neg_2,Rarely,0.18979223853831217,0.009693992942009778,0.1715116006819823,0.20952855411128948,394,How often do you feel left out?,NA
ID,loneliness_scale_neg_2,Sometimes,0.14408422343136146,0.010101606974314753,0.1253890189308239,0.16504084849472545,281,How often do you feel left out?,NA
ID,loneliness_scale_neg_2,Always,0.026488196100611733,0.003949073350485687,0.019754034956178432,0.03543504957276144,56,How often do you feel left out?,NA
ID,loneliness_scale_neg_2,DK/NR,0.007516482089842464,0.0025374262520412682,0.0038726258665533163,0.014538897253046764,16,How often do you feel left out?,NA
IN,loneliness_scale_neg_2,Never,0.3689568885095001,0.015309911902169534,0.33948104860191325,0.39944429917990093,721,How often do you feel left out?,NA
IN,loneliness_scale_neg_2,Rarely,0.1977750268565959,0.011053022058313888,0.1769959116372206,0.22034048091900596,409,How often do you feel left out?,NA
IN,loneliness_scale_neg_2,Sometimes,0.3145715325460665,0.011946105102276637,0.2916360652472311,0.3384489316475597,648,How often do you feel left out?,NA
IN,loneliness_scale_neg_2,Always,0.11267021658879683,0.009221544659060617,0.09581791682790335,0.13205359305512682,212,How often do you feel left out?,NA
IN,loneliness_scale_neg_2,DK/NR,0.00602633550813861,0.002320463726510095,0.0028289009460674584,0.012791389820278005,10,How often do you feel left out?,NA
MX,loneliness_scale_neg_2,Never,0.4192140375286916,0.013213983104762954,0.3935532229258607,0.4453193954242465,844,How often do you feel left out?,NA
MX,loneliness_scale_neg_2,Rarely,0.26276391595572607,0.011988358175242254,0.23994586669889742,0.286932705477337,514,How often do you feel left out?,NA
MX,loneliness_scale_neg_2,Sometimes,0.23115582177183247,0.010323655353026102,0.21153843268783984,0.2520109876015377,483,How often do you feel left out?,NA
MX,loneliness_scale_neg_2,Always,0.07796503162208014,0.007084112821205795,0.06516066714715275,0.09303510785128455,145,How often do you feel left out?,NA
MX,loneliness_scale_neg_2,DK/NR,0.008901193132374172,0.0025308430770806137,0.005091655300973137,0.01551654560083653,15,How often do you feel left out?,NA
US,loneliness_scale_neg_2,Never,0.28801448821448605,0.011487568788793449,0.26602746206742534,0.31104861627772806,622,How often do you feel left out?,NA
US,loneliness_scale_neg_2,Rarely,0.3248522219997884,0.01192119155723437,0.3019305982758271,0.34864488632668456,681,How often do you feel left out?,NA
US,loneliness_scale_neg_2,Sometimes,0.31248085259583286,0.012114756396650437,0.28923581497861356,0.33670903739241315,597,How often do you feel left out?,NA
US,loneliness_scale_neg_2,Always,0.06959275055713,0.007491311254401251,0.05626453236706312,0.08579120912035287,108,How often do you feel left out?,NA
US,loneliness_scale_neg_2,DK/NR,0.005059686634498372,0.0019414058438886504,0.002381983937273082,0.010715192526853969,8,How often do you feel left out?,NA
BR,loneliness_scale_neg_3,Never,0.4509384331134949,0.013858139438707366,0.4239424121004114,0.4782264011614327,900,How often do you feel isolated from others?,NA
BR,loneliness_scale_neg_3,Rarely,0.20138419856629308,0.011278960000585548,0.18017627288889876,0.22440513630685882,394,How often do you feel isolated from others?,NA
BR,loneliness_scale_neg_3,Sometimes,0.2598865300520065,0.011401757788564613,0.23816432702981835,0.282854360866119,519,How often do you feel isolated from others?,NA
BR,loneliness_scale_neg_3,Always,0.0852762111678064,0.0073039935297723535,0.07200459504627385,0.10072848370634814,180,How often do you feel isolated from others?,NA
BR,loneliness_scale_neg_3,DK/NR,0.0025146274029574827,0.0011743291746988355,0.0010058078030767486,0.0062726265548052095,7,How often do you feel isolated from others?,NA
EG,loneliness_scale_neg_3,Never,0.25735300414476064,0.010989387794002858,0.23640385196816358,0.2794791251997621,529,How often do you feel isolated from others?,NA
EG,loneliness_scale_neg_3,Rarely,0.29343596038905,0.012151841834979178,0.27018998197796584,0.3178109878018885,613,How often do you feel isolated from others?,NA
EG,loneliness_scale_neg_3,Sometimes,0.3501466036137976,0.01261782914539933,0.32582984127801923,0.37526796630278614,672,How often do you feel isolated from others?,NA
EG,loneliness_scale_neg_3,Always,0.09906443199164944,0.008811740871281996,0.08307965490385423,0.11772984103512811,188,How often do you feel isolated from others?,NA
FR,loneliness_scale_neg_3,Never,0.41976619261207415,0.01375957169511906,0.3930556443738726,0.44695520919609505,822,How often do you feel isolated from others?,NA
FR,loneliness_scale_neg_3,Rarely,0.2798706500646662,0.012419201447069674,0.25618195454204384,0.3048520461244821,587,How often do you feel isolated from others?,NA
FR,loneliness_scale_neg_3,Sometimes,0.25015759287434175,0.011988059526483769,0.2273976175191257,0.27438655924031297,511,How often do you feel isolated from others?,NA
FR,loneliness_scale_neg_3,Always,0.04919874935770729,0.006440995326305355,0.03800184277242802,0.06347703766815002,79,How often do you feel isolated from others?,NA
FR,loneliness_scale_neg_3,DK/NR,0.0010068151558844198,0.0010064661539830335,1.4169112246844003e-4,0.0071165341191105,1,How often do you feel isolated from others?,NA
ID,loneliness_scale_neg_3,Never,0.5558911246493201,0.013271601229843744,0.5297427502091854,0.5817335343675116,1178,How often do you feel isolated from others?,NA
ID,loneliness_scale_neg_3,Rarely,0.2130849711149819,0.01051661613454149,0.1931942485917033,0.2344285419471792,437,How often do you feel isolated from others?,NA
ID,loneliness_scale_neg_3,Sometimes,0.18160682047677554,0.011623511897571822,0.15992041910294513,0.20551462161529613,372,How often do you feel isolated from others?,NA
ID,loneliness_scale_neg_3,Always,0.04378588994786516,0.005807364332066608,0.033712411195094875,0.056692787051849616,77,How often do you feel isolated from others?,NA
ID,loneliness_scale_neg_3,DK/NR,0.0056311944013049675,0.0021242774515658675,0.0026846150199610398,0.01177370007683201,13,How often do you feel isolated from others?,NA
IN,loneliness_scale_neg_3,Never,0.36378508402389353,0.014650886852709724,0.3355755512478538,0.3929634817857075,697,How often do you feel isolated from others?,NA
IN,loneliness_scale_neg_3,Rarely,0.1882997817755712,0.011129248019336553,0.16744461524202,0.21109385653441945,387,How often do you feel isolated from others?,NA
IN,loneliness_scale_neg_3,Sometimes,0.33975032205637096,0.010940106734410664,0.31864208866776345,0.36151494571602055,703,How often do you feel isolated from others?,NA
IN,loneliness_scale_neg_3,Always,0.10540964356238429,0.008038527160420405,0.09065750933369533,0.12223960747259238,208,How often do you feel isolated from others?,NA
IN,loneliness_scale_neg_3,DK/NR,0.00275516867203203,0.0012952000384331582,0.0010952503877340169,0.006913382518644549,5,How often do you feel isolated from others?,NA
MX,loneliness_scale_neg_3,Never,0.2956194763440189,0.012814592288930947,0.27113043692230515,0.32134522885813216,607,How often do you feel isolated from others?,NA
MX,loneliness_scale_neg_3,Rarely,0.2732191832483769,0.012019855172898431,0.25029838703133056,0.2974062748245725,535,How often do you feel isolated from others?,NA
MX,loneliness_scale_neg_3,Sometimes,0.34409035485211403,0.011580871113513006,0.3217555603379827,0.36713630227429533,690,How often do you feel isolated from others?,NA
MX,loneliness_scale_neg_3,Always,0.08629718804158788,0.007609438627836514,0.07250016166140538,0.10242987080636078,167,How often do you feel isolated from others?,NA
MX,loneliness_scale_neg_3,DK/NR,7.737975207136866e-4,5.461478942636569e-4,1.9385619625359008e-4,0.0030833441819820974,2,How often do you feel isolated from others?,NA
US,loneliness_scale_neg_3,Never,0.3484494911012464,0.012018960353273885,0.3252720598931176,0.3723670059859711,767,How often do you feel isolated from others?,NA
US,loneliness_scale_neg_3,Rarely,0.2610427099761867,0.01103305309369433,0.23999867188022422,0.28324427763977617,559,How often do you feel isolated from others?,NA
US,loneliness_scale_neg_3,Sometimes,0.3154591160376141,0.012383620705180386,0.2916993914720631,0.34022453782313294,571,How often do you feel isolated from others?,NA
US,loneliness_scale_neg_3,Always,0.07304639972775936,0.007534820166271962,0.05958210858560163,0.08926452676537752,115,How often do you feel isolated from others?,NA
US,loneliness_scale_neg_3,DK/NR,0.002002283160743178,0.001113529418988514,6.724400065073884e-4,0.005946425835702907,4,How often do you feel isolated from others?,NA
BR,loneliness_scale_pos_1,Never,0.06523827614969717,0.005804759905426552,0.054740391927873444,0.07758415993077834,138,How often do you feel that there are people who really understand you?,NA
BR,loneliness_scale_pos_1,Rarely,0.18295092663665757,0.011747561054655084,0.16103415037733773,0.20711420174955297,357,How often do you feel that there are people who really understand you?,NA
BR,loneliness_scale_pos_1,Sometimes,0.37801495227221316,0.013595625907527673,0.3517524556426347,0.405013179696188,738,How often do you feel that there are people who really understand you?,NA
BR,loneliness_scale_pos_1,Always,0.36765757889486106,0.013084228591741616,0.34240078484673353,0.39366213052163235,750,How often do you feel that there are people who really understand you?,NA
BR,loneliness_scale_pos_1,DK/NR,0.006138266047413988,0.0019574320535962813,0.003281751979878625,0.011452587899386413,17,How often do you feel that there are people who really understand you?,NA
EG,loneliness_scale_pos_1,Never,0.03063165390014235,0.00500660708428948,0.02220101876583239,0.04212582001213053,56,How often do you feel that there are people who really understand you?,NA
EG,loneliness_scale_pos_1,Rarely,0.14419836749993198,0.009905546471152563,0.12584436732234644,0.16472481358843608,284,How often do you feel that there are people who really understand you?,NA
EG,loneliness_scale_pos_1,Sometimes,0.47785896358421354,0.013952529213738357,0.45059894289930724,0.5052515096189741,960,How often do you feel that there are people who really understand you?,NA
EG,loneliness_scale_pos_1,Always,0.347311015135618,0.012642952916166435,0.3229557869209899,0.37249244380999125,702,How often do you feel that there are people who really understand you?,NA
FR,loneliness_scale_pos_1,Never,0.05176561986743755,0.006594268068414602,0.040262192475993275,0.06632857870550542,86,How often do you feel that there are people who really understand you?,NA
FR,loneliness_scale_pos_1,Rarely,0.12237269404598236,0.009112359961191878,0.10560040152776755,0.14138778106742297,235,How often do you feel that there are people who really understand you?,NA
FR,loneliness_scale_pos_1,Sometimes,0.527532946543081,0.013899603628465504,0.5002282203143461,0.554673943926379,1078,How often do you feel that there are people who really understand you?,NA
